k,m,run_id,d_max,points_json,subset,witness_json,delta
2,8,1,10,,"2,6,7,8,10","[-0.008580276464069695, -0.9181658699197798, -2.5393483747848564, -2.539348374205163, -2.539348374770982, -2.5393483742521537, -2.5393483747021643, -0.7052147298269458]",14.602859702927104
2,8,1,10,,"2,6,7,9,10","[-1.183357871744398, -1.1834112477707595, 3.537365080696862, 3.5373199130553803, 3.537302757657686, -0.6647633427249197, -6.323186779872311, 3.545681729197515]",86.77748061019548
2,8,1,10,,"2,6,8,9,10","[-2.5640843697097653, -2.5651090410539825, 7.0510861933089775, 7.0513937916694, 0.25893805747619075, -12.81937364123671, 11.158156503744507, -4.217725893516386]",394.3347650273456
2,8,1,10,,"2,7,8,9,10","[0.5517129364382248, 0.5517128781806233, 2.2059281602720144, 2.20592815910383, 2.2059281591149915, 2.205928158595394, -0.6224994841727302, 0.3095984348776093]",20.837984703406764
2,8,1,10,,"3,4,5,6,7","[0.0525581935308353, 2.239191439169427, 2.2391914394215844, 2.2391914392396095, 2.2397444758800105, 2.2383723247593115, 2.2394575174034355, -0.39577716985774786]",11.386149177267665
2,8,1,10,,"3,4,5,6,8","[0.3255003035947716, 2.437282427910363, 2.437282428836864, 2.437282428384907, 2.437282428580773, 2.437282427937862, 0.25909404096435573, -0.19066297627702206]",15.623221093867459
2,8,1,10,,"3,4,5,6,9","[0.1010139062461679, 2.166666928684123, 2.166666929287161, 2.1666669289655336, 2.166666929219934, 2.1666669290040494, 2.166666929511074, -0.3438814353389824]",11.572993087295728
2,8,1,10,,"3,4,5,6,10","[-0.24891937396974845, -0.4204235296882668, 1.9861536474381742, 1.986153639366882, 1.9861536391630783, 1.986153638070563, 1.9861536380699654, -1.2168262664109306]",18.1186261503885
2,8,1,10,,"3,4,5,7,8","[0.3456163318265974, 2.4212180656528894, 2.4212180659294082, 2.4212180653162236, 2.42121827953799, 2.421218065614917, 0.15864835519733358, -0.08182890755120487]",15.572871446189744
2,8,1,10,,"3,4,5,7,9","[0.13483530502469526, 2.2035613319128906, 2.2035613324028573, 2.203561332163603, 2.203561332242522, 2.20356133195469, 2.2035613321331913, -0.31088070313292093]",11.30208288226118
2,8,1,10,,"3,4,5,7,10","[0.08419697004431777, 0.22908359328605962, -2.2633365973298667, -2.2633365842749225, -2.263336584589447, -2.263336584553828, -2.2633365686736355, -0.23511368463254992]",16.359749458720025
2,8,1,10,,"3,4,5,8,9","[0.43382649304179943, 2.4697680281677585, 2.4744129046582657, 2.4728757510286354, 2.4685755302860493, 2.4756235652468166, 0.29989399194173944, -0.04520635902859759]",15.446991868434463
2,8,1,10,,"3,4,5,8,10","[0.1356361804590809, 0.2529957926223538, -2.2739890352480985, -2.2739890173312785, -2.2739890175190207, -2.273989017108153, -2.273989017837008, -0.16926040608901402]",16.405982887322686
2,8,1,10,,"3,4,5,9,10","[-0.11360737811963444, -0.2884294950932134, 1.9890431162388678, 1.989043110446586, 1.9890431105497062, 1.9895094971325342, 1.9885767231569274, -0.4852606326040313]",14.690059785944776
2,8,1,10,,"3,4,6,7,8","[0.5110840720868794, -2.086012205071821, -2.086341282392584, -2.086791901853986, -2.0863412681010316, -2.0868308325419993, -2.0863412677897126, -0.1365331910922285]",13.793278485949353
2,8,1,10,,"3,4,6,7,9","[0.12667277026878032, 2.277605682063762, 2.276739434402619, 2.276708644744776, 2.276779167851381, 2.2773685139075583, 2.2763918462146027, -0.3188805424902327]",11.36652384749214
2,8,1,10,,"3,4,6,7,10","[0.7723399570024205, 0.7695877764493037, -0.9055025937494509, -2.7448617106010813, -2.752274068548803, -2.74885868399881, -2.750997068146542, 0.7888139645809876]",21.79277757961601
2,8,1,10,,"3,4,6,8,9","[-0.24781119744070135, 2.71767604691119, 2.7176760475396518, 2.7176760472422625, 2.7176760458091644, 2.717676046005271, 0.289581702841924, -0.5895513757672013]",16.796529442189883
2,8,1,10,,"3,4,6,8,10","[3.567404241116396, 0.25510057471264247, -0.5936170439765486, -4.433053888266034, -4.434089743939733, -4.433621289189504, -4.433591304084354, 3.9637569879303265]",67.27154305201965
2,8,1,10,,"3,4,6,9,10","[1.612536653439506, 1.6094660704740194, 1.6122958012313369, -0.7873424274062638, -4.980797920004883, -4.981726130863617, -4.985918869491295, 4.567450660970819]",74.46896846448143
2,8,1,10,,"3,4,7,8,9","[0.4683947107313883, 2.6189736428227355, 2.6193570029113187, 2.619069995154673, 2.619355858040783, 2.620138937472569, 2.6200320131627635, 0.23609213624768632]",11.714852052433681
2,8,1,10,,"3,4,7,8,10","[-0.06989501004151735, -0.11057530129292781, -2.2868330760645277, -2.2930638468786504, -2.2936125691270366, -2.293976511680199, -2.2935321851172845, -0.3581215177811162]",15.932149837424488
2,8,1,10,,"3,4,7,9,10","[-0.0502157380695751, 0.452741353402234, -0.6004703760368082, -2.194419762502398, -2.1958267991926372, -2.1959974472802433, -2.195313591973551, -0.17365710116071975]",18.872498567301196
2,8,1,10,,"3,4,8,9,10","[-0.08599022488886669, -0.08338784598650535, -0.08208135568328982, -2.1760658174059095, -2.1820040946484154, -2.1764242613587, -2.176133664417789, -0.2208545386719468]",18.313112971887243
2,8,1,10,,"3,5,6,7,8","[0.365897637364225, -2.3257059459603555, -2.325705946115785, -2.325705946035544, -2.3257059472705888, -2.3257059467413694, -2.3257059481582387, -0.3190411338674371]",12.661729353128168
2,8,1,10,,"3,5,6,7,9","[0.6406606170044089, 1.9046892655305618, 1.9023634211533507, 1.8954548397744697, 1.9023634202426116, 1.9003840222060568, 1.903469754514553, 0.03689911833240389]",12.673478001183614
2,8,1,10,,"3,5,6,7,10","[0.05524928469335155, 1.9850900376691052, 1.985090037165239, 1.9850900368540219, 1.9850900366374273, 1.9850900370395959, 1.9850900359776262, -0.5532032040948401]",12.407832712551897
2,8,1,10,,"3,5,6,8,9","[0.21849047857388282, 0.9542600919169503, 2.8510786621358357, 2.852310016258198, 2.8564817680364505, 2.8532224505822112, 0.24704797896704142, -0.28046079321063927]",18.575139147918772
2,8,1,10,,"3,5,6,8,10","[0.5867647284009152, 2.5337654666692058, 2.53376546755236, 2.5337654672492547, 2.533765467096831, 0.42211224011545295, 0.42211224294373556, -0.05648213497225774]",18.99163651790904
2,8,1,10,,"3,5,6,9,10","[0.869506066867798, 1.760741006189096, 1.7607410004717485, 1.7607409954871889, 1.76074099381232, 1.7607409922303507, 1.7607409935174225, 0.1989200092373621]",13.967756420554307
2,8,1,10,,"3,5,7,8,9","[0.6406606183081872, 2.2371744613580735, 2.2371744630738353, 2.2371744624916743, 2.2371744625191097, 2.237174461782245, 0.1298757605261256, 0.12987576639008275]",16.03737982517092
2,8,1,10,,"3,5,7,8,10","[0.04985824413278667, -0.35242614862293153, -2.5059014237397776, -2.505901421769033, -2.5059014220171436, -2.5059014215588977, -2.5059014218293694, -0.48262736581207316]",15.664973595351926
2,8,1,10,,"3,5,7,9,10","[1.0424933248821422, 1.9951809035063894, 1.9951809052987666, 1.9951809053066423, 1.9951809048275055, 1.9951809040313782, 0.23530037917421714, 0.36380643015382175]",17.239169479846563
2,8,1,10,,"3,5,8,9,10","[1.042493323760535, 2.338829507188523, 2.339250393768879, 2.338763121553308, 2.3387597157416193, 0.4298517736343165, 0.42575039190924746, 0.36380642917254796]",19.52793074893577
2,8,1,10,,"3,6,7,8,9","[0.6406606170044251, 2.3221233944799464, 2.3222126021616964, 2.32153770199231, 2.321387463884593, 2.321434774134146, -0.3792918836861118, 0.21621978877172712]",18.121874730166965
2,8,1,10,,"3,6,7,8,10","[0.08199228436622145, -0.7966524925170633, -2.5116873595074636, -2.511687354125667, -2.511687353201908, -2.5116873505453947, -2.5116873500262864, -0.5596198253752023]",14.858571035866714
2,8,1,10,,"3,6,7,9,10","[1.258785752202979, 1.2587857466554175, 1.2587857490093732, -0.8252565577534808, -10.757902352991495, 0.5163603313301629, 0.5163603377477587, 1.9938960832284955]",116.10896626818547
2,8,1,10,,"3,6,8,9,10","[-1.8435395234019936, -1.8435395263769279, -1.843539524812596, 14.503905148867196, 0.25893805743953385, -12.819373641318354, 11.158156503862266, -4.217725893577024]",502.2996595807015
2,8,1,10,,"3,7,8,9,10","[-0.20280920624592105, -0.4911637931034481, 0.9077402806342423, 4.225699986571029, 4.225745570522655, -0.3556380648143986, -0.3555954222607385, -0.4243575230665916]",35.95137777164813
2,8,1,10,,"4,5,6,7,8","[-0.029652861741055858, 2.4892991050080733, 2.489284210869002, 2.489160736802139, 2.4881707821833805, 2.487863026714765, 2.4882061546015475, -0.7418922174577627]",12.534441164985981
2,8,1,10,,"4,5,6,7,9","[0.27051159748483755, 2.204441365258088, 2.2044413653913915, 2.2044413651842008, 2.2044413652185715, 2.2044413561558263, 2.204441364889496, -0.2614351347237448]",11.151688892153627
2,8,1,10,,"4,5,6,7,10","[0.4689370869244674, 2.025991067999666, 2.0249895118443315, 2.0254719083437904, 2.024563745962355, 2.0254265710771033, 2.025706654918445, -0.34491710562521777]",13.21781738746053
2,8,1,10,,"4,5,6,8,9","[0.3927556432812442, 2.4021228293084267, 2.402122832662583, 2.4021228316206673, 2.4021228318949652, 2.402122831374066, 0.25510057471264247, -0.13841406858124936]",15.631606936945497
2,8,1,10,,"4,5,6,8,10","[0.34546397584741817, 0.3454639815741906, 0.3454639854990694, -2.2837961800129998, -2.283641666200313, -2.283796184507861, -2.283950694277595, -0.2698361949603253]",20.01968455606727
2,8,1,10,,"4,5,6,9,10","[1.017465809993548, 1.7214892577973435, 1.7213664068904375, 1.7209553198077905, 1.719812670420197, 1.7207026556193088, 1.7213282926608404, 0.3273818972075171]",14.527700139938165
2,8,1,10,,"4,5,7,8,9","[0.6617337295167696, 2.46418576457982, 2.464185765715159, 2.464185764882147, 2.4641857646185357, 2.464185764098081, 0.39748086086385664, 0.027243818641758708]",14.990513462739916
2,8,1,10,,"4,5,7,8,10","[0.20941087965373043, 0.2094106329624251, -2.208333612395859, -2.2083335102029986, -2.2083335088395466, -2.208333506901526, -2.208333505896352, -0.25890793400054884]",16.327990963637117
2,8,1,10,,"4,5,7,9,10","[1.2837845665701626, 1.6511147580010381, 1.6511147580010563, 1.6511147580010412, 1.651114758001044, 1.651114758001043, 1.6511147580010466, 0.5433173455568423]",15.671506598301718
2,8,1,10,,"4,5,8,9,10","[0.44240258878785604, 0.42331352876866074, 0.42331352223138635, -1.9637619619144233, -1.9637619623164007, -1.9637619615177533, -1.9637619583784731, -0.1829819782473089]",18.47705904498723
2,8,1,10,,"4,6,7,8,9","[0.5753843663418579, 2.5018484174636924, 2.501848417657704, 2.50184841800891, 2.5018484172321274, 2.5018484169696897, 2.501848416870227, -0.09860243413563831]",10.704479040453005
2,8,1,10,,"4,6,7,8,10","[0.42377895000507976, -0.49996719047400323, -2.150987523465657, -2.1695922154518192, -2.148801179886102, -2.1510088074907623, -2.1660242667951075, -0.5312438166761404]",16.4986216018099
2,8,1,10,,"4,6,7,9,10","[1.2587857489776142, 1.2587857514648662, 1.2587857475781967, -0.825256557578287, -3.259839881338833, -3.2598398815368386, -3.259839888321975, 2.0482340501558243]",31.94255657612752
2,8,1,10,,"4,6,8,9,10","[3.0350882625942264, 3.069216080739441, 0.4645141565943306, 0.464444040502906, -0.7083662425428633, -6.632505185127781, -6.632489272620943, 5.449720783369661]",110.12229518780974
2,8,1,10,,"4,7,8,9,10","[0.42200760360877143, 0.006506853052116218, 0.006506836166227463, -1.9624067416398054, -1.9624067408233603, -1.9624067732086157, -1.9624067732230026, -0.37013763351915296]",17.990467137754152
2,8,1,10,,"5,6,7,8,9","[0.7041483136883363, 2.3289499613087843, 2.328949961063166, 2.3289499609111393, 2.329318561561511, 2.32892979693919, 2.328601523860152, -0.19247103870293275]",11.143159009565055
2,8,1,10,,"5,6,7,8,10","[2.1207614670299475, -2.467241374666116, -2.467241374433698, -2.467241374641098, -2.4672413742623815, -2.467241374641098, -2.4672413742623815, -2.467241374708673]",5.0395211005678915
2,8,1,10,,"5,6,7,9,10","[0.5740519238685957, 1.995902328313332, 1.99590232887521, 1.9959023283267345, 1.995902328419088, 1.995902315013373, 1.9959023277301104, -0.25701165735880593]",13.30080234352847
2,8,1,10,,"5,6,8,9,10","[0.9019510220254718, 2.4102201629893587, 2.4102201585959295, 2.410220154889788, 2.410220152928902, 0.43751842380531597, 0.43751852609579805, 0.22166658681340187]",19.237988646015566
2,8,1,10,,"5,7,8,9,10","[0.9604081938005665, 2.0316319881955835, 2.0325086437414472, 2.032827149872748, 2.0321601592867142, 2.0329729928409552, 0.1569185034667056, 0.2907533009568394]",17.212929716525625
2,8,1,10,,"6,7,8,9,10","[0.7756444453951205, 0.7756444468243006, -0.6471498755911382, -1.8538812125044675, -1.8538812083501475, -1.853881209326485, -1.8538812094343118, -0.4064018815184536]",19.28066159285317
2,8,1,10,,"1,2,3,4,5,6","[-1.1379022846325897, 2.146951931167066, 2.1474932431090554, 2.1482734392693237, 2.146620724245991, 2.1474820303959508, 2.1468202067514968, -1.033004228838236]",15.892273894864035
2,8,1,10,,"1,2,3,4,5,7","[-0.36741075336413703, -2.3613285005153073, -2.361328500698151, -2.361328500533071, -2.3613285011346035, -2.3613285010988507, -2.361328501541264, -0.30582601274814303]",15.045111691520706
2,8,1,10,,"1,2,3,4,5,8","[0.2757279510323844, 2.3524775616496076, 2.3524775633670476, 2.3524775622328677, 2.3524775622034895, 0.13616286203253966, 0.1361628798702549, 0.15347663346598805]",20.0117018699687
2,8,1,10,,"1,2,3,4,5,9","[-0.29731017456513203, 1.827871979321301, 1.8278719807052142, 1.8278719799367358, 1.8278719803353078, 1.8278719798208947, 1.827871979945283, -0.14836611067676114]",12.776120253956659
2,8,1,10,,"1,2,3,4,5,10","[-0.2660389355707834, 1.7762094686099912, 1.7762094728144076, 1.781895678982877, 1.7762094710701102, 1.7762094701359523, 1.7762094696430393, -0.3161295920184534]",12.789893074880425
2,8,1,10,,"1,2,3,4,6,7","[0.0032302074188646705, -2.335198454509181, -2.3351984562204646, -2.3351984559827845, -2.335198456287403, -2.3351984560774124, -2.33519845599771, -0.0885033131620232]",14.423777757212612
2,8,1,10,,"1,2,3,4,6,8","[-3.602180924993307, 3.689777182408088, 3.6897771828874593, 3.6897771826708214, 3.689777182044971, 0.2742598801178256, -1.617123606339148, -1.617123596925601]",49.94807526881082
2,8,1,10,,"1,2,3,4,6,9","[-1.4269324840736095, 2.5090712607316723, 2.5096024085399984, 2.507735203230278, 2.510209476662195, 2.5092887787740135, 2.511176094372021, -0.5895513752216368]",19.54454819437208
2,8,1,10,,"1,2,3,4,6,10","[0.4363724185990494, -0.9452924299640506, -3.3431744139532245, -3.3422377424653305, -3.3427772894247205, -3.3440351966694526, -3.342979597166047, 1.2027703270607732]",24.7907869795008
2,8,1,10,,"1,2,3,4,7,8","[0.055701849247019035, -2.162109077828191, -2.1621090793617745, -2.162109079263912, -2.1621090793672337, -2.1621090792980624, -2.162109080225544, -0.1157760935063458]",12.874390228437472
2,8,1,10,,"1,2,3,4,7,9","[-0.11307006322214795, -1.9023261975733423, -1.9023261999319059, -1.9023261994464007, -1.9023261995024503, -1.9023261991855458, -1.9023261983774216, 0.332116605989233]",14.496417400938205
2,8,1,10,,"1,2,3,4,7,10","[-0.6681483511095311, -2.414031607353111, -2.4140316085619364, -2.4140316083075537, -2.4140316081281985, -2.4140316079789192, -2.4140316077561788, -0.3793921204464216]",15.608189391731647
2,8,1,10,,"1,2,3,4,8,9","[-0.062174156611829505, -1.8893758284376359, -1.8893758303918196, -1.8893758298998826, -1.8893758299630439, -1.8899790576321538, -1.8887726016702828, 0.35834973495518724]",14.25169932767685
2,8,1,10,,"1,2,3,4,8,10","[-0.3768939040056937, 0.12898947201305563, -2.179015466902177, -2.179015454744277, -2.1790154546137517, -2.1790154544501688, -2.1790154536135917, -0.09852458053396497]",18.926318624009788
2,8,1,10,,"1,2,3,4,9,10","[-0.2239115176731167, 0.2021468770489381, 1.8462965023220803, 1.846296498501831, 1.8462964989214325, 1.846296497947695, 1.8462964981030616, -0.26683766351299504]",13.97916294646998
2,8,1,10,,"1,2,3,5,6,7","[0.030516407604526095, -2.5141851989098183, -2.5141851996474918, -2.5141851997185514, -2.5141851996587268, -2.5141851998182867, -2.514185199405244, -0.37086331279894935]",12.010123256327699
2,8,1,10,,"1,2,3,5,6,8","[-1.6436145548856336, 3.3646215298658446, 3.3646215301392597, 3.3646215298334416, 0.4426182432430973, 0.44261824661556143, -1.1306215716640269, -1.1306215215296602]",32.27931058418308
2,8,1,10,,"1,2,3,5,6,9","[-2.4375437034174188, 0.7202031160907356, 0.7196881971429981, 3.288442298231314, 3.2877960030265068, 3.2883931835920657, 3.289195012488252, -2.198345941909877]",32.42688589655728
2,8,1,10,,"1,2,3,5,6,10","[-0.08472524665161026, -2.640609923761812, -2.6406099241022503, -2.6406099242017413, -2.6406099240060343, -2.6406099242622365, -2.640609923986937, -0.3721286002132954]",12.206801835545441
2,8,1,10,,"1,2,3,5,7,8","[-0.6927718887913077, -2.0432225544615523, -2.043222555352403, -2.043222555050599, -2.0432225561886095, -2.0432225561222634, -2.0432225557833332, -1.4112263787230461]",14.946426502488041
2,8,1,10,,"1,2,3,5,7,9","[0.2712879286752381, 0.8472469238800294, 2.264106567632882, 2.2641065668012623, 2.2641065669367237, 2.264106566617954, -0.2134291367760758, 0.14962629557070434]",19.06922591566964
2,8,1,10,,"1,2,3,5,7,10","[-0.2044467675996375, -2.5653258405667785, -2.5653258414481637, -2.573850083902572, -2.5653258408130473, -2.565325841068435, -2.5653258406741384, -0.5087715287311741]",12.026501707193349
2,8,1,10,,"1,2,3,5,8,9","[1.2606848346234096, 1.9210082208973378, 1.9168995402706626, 1.9174763941672621, 1.913482448667128, 0.11496438962252972, 0.11542636977984319, 1.007219682370007]",22.46940848500876
2,8,1,10,,"1,2,3,5,8,10","[0.1796732373212538, 2.2948276818958684, 2.294827682952698, 2.2948276825798986, 2.294827682847294, 0.006135833496573167, 0.006135846062868974, 0.006135781541620919]",19.45703575349339
2,8,1,10,,"1,2,3,5,9,10","[-0.06796184805121662, 0.3733847140868389, 1.8329164441913848, 1.8329164424652074, 1.8329164428056948, 1.8327040899561708, 1.8331287972258279, -0.19076169421911393]",13.633184327804399
2,8,1,10,,"1,2,3,6,7,8","[0.09211593665809371, -2.293836994324685, -2.293836994757439, -2.2938369948168194, -2.293836994868219, -2.293836754978527, -2.2938369951709676, -0.39141991680962523]",12.697460023031836
2,8,1,10,,"1,2,3,6,7,9","[-0.21597394056225655, 0.5200127519974513, 2.561150761142524, 2.5424110824611823, 2.5362756585580812, 2.535769477280926, -0.6358477011494258, -0.24928045094143667]",21.616419205653585
2,8,1,10,,"1,2,3,6,7,10","[-0.17331692735149948, -0.9651735016069802, -2.659944499820592, -2.659944498938845, -2.6599444991313623, -2.6599444992375987, -2.6599444989657313, -0.6673041699999833]",14.64349193587627
2,8,1,10,,"1,2,3,6,8,9","[-2.8835026978948424, 0.23457028063726784, 0.23457731424971273, 6.785520774091029, 6.785762133609836, 0.2742598802706122, -1.6171005555203972, -1.6171466475946235]",83.02904267987986
2,8,1,10,,"1,2,3,6,8,10","[3.5674042410554208, 0.25510057471264225, -0.593617043989329, -5.948781445171277, -5.94878144517126, -5.948781445159564, 2.037661360149498, 2.0380837378723364]",87.40317655999277
2,8,1,10,,"1,2,3,6,9,10","[-8.263640479072771, 5.099339522267778, 5.092701216247748, 5.104861318975061, -0.7083674261273991, -6.536801459719509, -6.535535608654306, 5.2570656355993926]",232.74545220373676
2,8,1,10,,"1,2,3,7,8,9","[0.31529853613902215, 0.8537637116853412, 2.2928821762125584, 2.292882175727732, 2.292882175429641, 2.2928821747692725, -0.48836677389339256, 0.26142527065731413]",20.200100300158674
2,8,1,10,,"1,2,3,7,8,10","[-0.15624209319290328, -0.8704378944904797, -2.479757982546828, -2.479757981488653, -2.479757982181615, -2.479757982334945, -2.4797579820117353, -0.7320714494188253]",15.074082991109996
2,8,1,10,,"1,2,3,7,9,10","[0.38508081901041336, 0.5674995403951505, 2.193625553295701, 2.1936255521824313, 2.19362555202292, 2.193625551613293, -0.3943095608348637, 0.21581829810875341]",19.528753811630562
2,8,1,10,,"1,2,3,8,9,10","[1.275419442043808, 1.9022510566367568, 1.9014221243047913, 1.8975964163853352, 1.9003038102427436, 0.1043763554800262, 0.10584803859688194, 1.0343375185019041]",22.646977369036755
2,8,1,10,,"1,2,4,5,6,7","[-0.15673102655166282, -0.15694935624669495, 2.4251370756024904, 2.425786467111372, 2.4254475877793094, 2.4252233043517952, -0.9152920610191227, -0.28994338159034877]",22.853295322271393
2,8,1,10,,"1,2,4,5,6,8","[-2.817674424289538, 0.17962903162487207, 0.17825950400674476, 6.721171043556316, 6.717427519325926, 0.23997998948338586, -1.6253062536842269, -1.6249934132645276]",81.77253376415744
2,8,1,10,,"1,2,4,5,6,9","[-1.1252096229648811, -0.0260269240879995, -0.026026924088012403, 3.504250033093003, 3.504250033092994, 3.5042500330929824, -1.1306216332181054, -1.1306216332180534]",33.33074123930636
2,8,1,10,,"1,2,4,5,6,10","[-0.39425331892621973, -0.04089664747866892, 2.01760797826156, 2.0176079748519804, 2.0176079749946414, 2.0176079737603794, 2.017607973450406, -1.0942340202345993]",17.206231270650473
2,8,1,10,,"1,2,4,5,7,8","[0.24395725795274215, 0.2439571672755485, -2.5797395888011128, -2.579739583611163, -2.5797395832022807, -2.579739582808874, -0.05835181338744644, -0.26996626081788694]",22.34869459390061
2,8,1,10,,"1,2,4,5,7,9","[-0.0007738539173568236, 0.25925908439970763, 2.4041851975795567, 2.404185185033364, 2.404185185872089, 2.404185183934927, -0.43817907695886954, -0.13121417974491661]",20.51433887376826
2,8,1,10,,"1,2,4,5,7,10","[-0.27127875349639263, 0.1729663892922613, -2.6162930780230416, -2.616293074464936, -2.616293074054597, -2.616293074100124, -0.24220868788291303, -0.6509895806739113]",21.24548037469232
2,8,1,10,,"1,2,4,5,8,9","[-0.000773837636664708, 0.25925908849179646, 3.067926350210721, 3.068207302645188, 3.069169132150527, -0.013210708634841183, -0.013530232862622138, -0.13121416556010163]",25.448137955709928
2,8,1,10,,"1,2,4,5,8,10","[-0.21970056641503416, 0.2403599926349572, -2.612798805302467, -2.6127988015690975, -2.612798801188688, -2.6127988012281977, -0.21374865247606026, -0.5693327187553209]",21.39617432375122
2,8,1,10,,"1,2,4,5,9,10","[-0.17471263151922206, 0.21795150883925474, 1.8881330671970147, 1.8881330648653827, 1.888133065119259, 1.8881330645864642, 1.888133064602213, -0.2876787656032764]",13.98095034692609
2,8,1,10,,"1,2,4,6,7,8","[0.4741081482348729, -2.22734823573185, -2.2273482374823836, -2.2273482363230506, -2.2273482374221434, -2.227348236394683, -0.22663677866639925, -0.4751307776270282]",17.467134458778823
2,8,1,10,,"1,2,4,6,7,9","[-3.886991316830033, 3.298818389215706, 3.29967000113075, 3.2992896886483853, -3.1766943662421334, -3.1763193064002793, -3.1768472740210756, 3.530456790386254]",82.43846565258835
2,8,1,10,,"1,2,4,6,7,10","[0.7714213456477969, 0.7705063878039735, -0.905502593749448, -5.105204324169061, -5.105082794846996, -0.7917276565548699, 0.22782589969861328, 0.5660113091580276]",44.06114710652553
2,8,1,10,,"1,2,4,6,8,9","[-3.1472788835015613, 0.18315591376742116, 0.18268002653151155, 7.036069066742994, 7.037042775480447, 0.2336111516116167, -1.733634855498102, -1.7329028753617064]",90.51672030841887
2,8,1,10,,"1,2,4,6,8,10","[-6.968985417118908, 7.008750527537922, 7.062025333898013, 0.25510057471264186, -0.6340276755205408, -14.442684113181437, 3.184536391123102, 3.2182800126786786]",347.6088885261712
2,8,1,10,,"1,2,4,6,9,10","[-6.748682430188952, 4.59236725079424, 4.592170800401339, 4.597405957411199, -0.7083674261274072, -6.632563853588109, -6.632426484992831, 5.449718905806487]",199.91762800635559
2,8,1,10,,"1,2,4,7,8,9","[0.14358062975434882, -2.0713525855089934, -2.072101854073019, -2.0723238727602094, -2.0756487311205536, -0.8473464231193195, 0.017320378595088212, -0.17797921568048936]",16.97849096169646
2,8,1,10,,"1,2,4,7,8,10","[-0.18894138742226418, -0.18894136122808575, -2.5248733937078836, -2.524873391152437, -2.5248733909376884, -2.524873390867988, -0.25573257553774664, -0.8037193873222787]",20.534718005716506
2,8,1,10,,"1,2,4,7,9,10","[0.2787373506979778, 0.298578663366956, 2.2872804130552025, 2.2872804118243515, 2.2872804118094234, 2.287280411413164, -0.41842072268072245, 0.10859766511967778]",20.322110211453538
2,8,1,10,,"1,2,4,8,9,10","[0.3550639410183802, -1.3945459697212146, -1.394545976069441, 0.2500542741867831, 0.25005426737801684, 0.2500542642245032, 0.250054266948559, -0.6874623522010905]",23.75198642175323
2,8,1,10,,"1,2,5,6,7,8","[0.09350620831566689, -2.359549125069055, -2.359549125509, -2.359549125655768, -2.3595491254808176, -2.359549125757476, -2.3595491255022227, -0.5670577055916988]",12.756666804563135
2,8,1,10,,"1,2,5,6,7,9","[0.2607229586893675, 0.4802397452879691, 2.3140624696105996, 2.3140624570553223, 2.3140624575956337, 2.314062455591221, -0.6882483218996023, 0.10051051120028046]",21.119704390417407
2,8,1,10,,"1,2,5,6,7,10","[-0.027377073659027102, -2.61540679507442, -2.613470945327882, -2.6140674525084293, -2.6140602661898495, -2.613387744535992, -2.6140843974887122, -0.5578583100781785]",11.11408011633019
2,8,1,10,,"1,2,5,6,8,9","[-2.4305178200683533, 0.18604560843063198, 0.18604561808993422, 6.347301620915628, 6.347301620359621, 0.25510057470930053, -1.4917872497038243, -1.4917872387121665]",72.26066825678353
2,8,1,10,,"1,2,5,6,8,10","[0.34941952830806267, 2.0169677207103476, 2.0169677222344236, 2.0169677217598942, 2.016967721983028, 0.11233337200253028, 0.11233339196507766, -0.7315047577648303]",19.310676979098808
2,8,1,10,,"1,2,5,6,9,10","[0.1238310751172248, 0.43572766616726427, 1.8571629134047754, 1.8571628997615113, 1.8571628990833127, 1.85716289871174, 1.8571628975145233, -0.4901544329341434]",15.666043482919445
2,8,1,10,,"1,2,5,7,8,9","[0.44782214349330185, 0.5410773617719573, 2.224908277021312, 2.2249082758727488, 2.2249082762999524, 2.224908275936082, -0.6712106279966852, 0.2663079383157546]",21.021484830295183
2,8,1,10,,"1,2,5,7,8,10","[-0.6927718883041102, -0.9857866604693643, -2.2432557245637543, -2.2425726686995575, -2.243880271131435, -2.244240301563002, -2.2428121500334397, -1.4680139358127633]",16.19630435520054
2,8,1,10,,"1,2,5,7,9,10","[0.4568508237814302, 0.5440131492325263, 2.1571605301609864, 2.158097909429647, 2.157789590599426, 2.157712988918391, -0.071623433743471, -0.07279319608563116]",19.405624087233402
2,8,1,10,,"1,2,5,8,9,10","[0.8505887624185805, 0.6720418942984675, 2.4826726542056594, 2.481161906294097, 2.482745698453708, 0.2252152554409034, 0.22443617201449395, 0.2244006899687126]",22.789179499031473
2,8,1,10,,"1,2,6,7,8,9","[1.173185252638392, -2.00223035205305, -2.0022303553426632, -2.002230354325738, -2.0022303555634773, 0.23727817184845756, 0.23727815495651333, -1.0215311713465853]",25.84328633371275
2,8,1,10,,"1,2,6,7,8,10","[-0.32583867257511684, -0.949515539874569, -2.4136052702410957, -2.412941698345275, -2.4131316268807277, -2.41317489660677, -2.413722638462571, -1.0028135659782698]",15.12504921215449
2,8,1,10,,"1,2,6,7,9,10","[-1.8756016400693667, 2.472774130750662, 2.5335166574362074, 2.5624970918799423, 2.5520300365238913, -0.664764485936205, -6.323179571087988, 3.545677902840205]",75.56894292484014
2,8,1,10,,"1,2,6,8,9,10","[-6.968985417119008, 7.035146630721487, 7.035629230714664, 0.25510057471264086, -0.6340276755206151, -6.853109485130839, -6.830545009879596, 5.643786785630779]",243.99153090943454
